,Trait,study,mgid,Designations,predicted.value,std.error,Reliability
1328,GYKGPHA,Nepal_2018WS,3082649,IR11L122,3749.220289,435.2505994,0.514803102
1329,GYKGPHA,Nepal_2018WS,4275465,IR14L362,3750.401735,406.6577374,0.576546532
1330,GYKGPHA,Nepal_2018WS,2652531,IR09L226,3939.646042,379.6891954,0.62488549
1331,GYKGPHA,Nepal_2018WS,300437350,IR16F1033,3064.426262,366.0865449,0.660413222
1332,GYKGPHA,Nepal_2018WS,1161409,IR74371-70-1-1,3304.792197,372.3726693,0.639435165
1333,GYKGPHA,Nepal_2018WS,1855984,IR06N188,3382.774273,429.6707173,0.520250557
1334,GYKGPHA,Nepal_2018WS,4027372,IR14L253,4087.60725,404.0542261,0.583669041
1335,GYKGPHA,Nepal_2018WS,4277805,IR14L440,3814.754581,413.0506629,0.563350983
1336,GYKGPHA,Nepal_2018WS,4453473,IR100688-15-AJY 2-CMU 2,4067.202788,431.4492003,0.516143126
1337,GYKGPHA,Nepal_2018WS,2159583,IR64-SUB1,3451.304167,288.352699,0.783699233
1338,GYKGPHA,Nepal_2018WS,2876274,IR86781-3-3-1-1,3671.082275,426.0006403,0.53507298
1339,GYKGPHA,Nepal_2018WS,4140037,IR87959-6-2-3-1-2-BAY B-CMU 1,3500.246299,423.4090548,0.547036639
1340,GYKGPHA,Nepal_2018WS,300437498,IR16F1181,3382.115633,430.0176722,0.530185696
1341,GYKGPHA,Nepal_2018WS,1384968,IR05N359,3590.257138,430.7832999,0.517914229
1342,GYKGPHA,Nepal_2018WS,300100050,IR103412-B-B-1-2,3821.878185,410.889796,0.568035118
1343,GYKGPHA,Nepal_2018WS,3041160,IR86385-276-2-2-B,2870.404116,341.0921908,0.702358266
1344,GYKGPHA,Nepal_2018WS,3806774,IR13N157,4060.873272,414.9315826,0.559145891
1345,GYKGPHA,Nepal_2018WS,4194486,IR14F697,4160.974043,305.4776259,0.752300417
1346,GYKGPHA,Nepal_2018WS,400000010,Sukkhadhan-3,3661.360953,361.0028695,0.342681036
1347,GYKGPHA,Nepal_2018WS,300099924,IR103394-B-B-1-2,3174.257502,427.4723895,0.533010082
1348,GYKGPHA,Nepal_2018WS,300718862,IR118171-B-22-3-1-4,3349.271653,403.0887186,0.585889625
1349,GYKGPHA,Nepal_2018WS,3519926,IR12L321,3611.211812,414.8672881,0.559964696
1350,GYKGPHA,Nepal_2018WS,300437378,IR16F1061,4206.872115,395.0857246,0.603766893
1351,GYKGPHA,Nepal_2018WS,3659123,IR13N115,3792.45252,427.729601,0.531501589
1352,GYKGPHA,Nepal_2018WS,1162264,SAMBHA MAHSURI,3398.026631,354.8767823,0.661227027
1353,GYKGPHA,Nepal_2018WS,300437362,IR16F1045,2974.156406,404.5829329,0.584285004
1354,GYKGPHA,Nepal_2018WS,2309546,IR81412-B-B-82-1,3307.719249,408.375333,0.56704786
1355,GYKGPHA,Nepal_2018WS,4204305,IR105479:64-2,2912.460671,414.1663733,0.54891007
1356,GYKGPHA,Nepal_2018WS,2285605,A69-1,3356.026615,376.0474722,0.524501729
1357,GYKGPHA,Nepal_2018WS,4226358,IR110615-C1-B-B-B-1-1,4039.136026,432.1921881,0.525295521
1358,GYKGPHA,Nepal_2018WS,63333,IR68,4137.33272,415.7414507,0.552297891
1359,GYKGPHA,Nepal_2018WS,300718527,IR117820-B-46-3-1-4,3543.516465,405.6376539,0.583379068
1360,GYKGPHA,Nepal_2018WS,300719317,IR118174-B-1-1-1-2,3519.479701,417.6514555,0.553265316
1361,GYKGPHA,Nepal_2018WS,4276956,IR14L395,3526.960538,418.3234216,0.552489696
1362,GYKGPHA,Nepal_2018WS,4274214,IR14L297,3663.036314,418.1183001,0.552824717
1363,GYKGPHA,Nepal_2018WS,3523215,IR12N249,3852.694034,432.2979748,0.525209391
1364,GYKGPHA,Nepal_2018WS,1401800,IR05N341,3745.267055,421.7458477,0.54521611
1365,GYKGPHA,Nepal_2018WS,300589989,IR108031-B-B-B-2-B-B,3663.22121,404.5395512,0.584786312
1366,GYKGPHA,Nepal_2018WS,300100298,IR103791-B-B-3-1,3792.280536,398.9332708,0.593672167
1367,GYKGPHA,Nepal_2018WS,300589964,IR108044-B-B-B-3-B-B,3304.48648,421.2669221,0.54907509
1368,GYKGPHA,Nepal_2018WS,1847260,SWARNA-SUB1,3470.141089,336.9456811,0.695372703
1369,GYKGPHA,Nepal_2018WS,4395302,IR15A1410,3675.173894,388.7632705,0.596631873
1370,GYKGPHA,Nepal_2018WS,4731993,IR127152-2-10,3452.387182,345.6275497,0.684964496
1371,GYKGPHA,Nepal_2018WS,2969190,IR86857-101-2-1-3,3840.838202,434.2159937,0.517180677
1372,GYKGPHA,Nepal_2018WS,300100320,IR103794-B-B-1-2,3326.2422,422.1593897,0.544451024
1373,GYKGPHA,Nepal_2018WS,300099796,IR103377-B-B-3-3,3226.646701,433.3219724,0.519238448
1374,GYKGPHA,Nepal_2018WS,300100002,IR103406-B-B-3-2,2532.606639,433.8383292,0.518161914
1375,GYKGPHA,Nepal_2018WS,4395286,IR15A1103,3646.774971,388.7074806,0.596747636
1376,GYKGPHA,Nepal_2018WS,300437331,IR16F1014,3612.643594,413.2031751,0.566267801
1377,GYKGPHA,Nepal_2018WS,300589943,IR108043-B-B-B-6-B-B,3874.785957,402.4256123,0.588653948
1378,GYKGPHA,Nepal_2018WS,300437476,IR16F1159,4340.780919,424.4786231,0.542627116
1379,GYKGPHA,Nepal_2018WS,300100256,IR103787-B-B-1-1,4194.625751,418.038716,0.553551432
1380,GYKGPHA,Nepal_2018WS,1133741,IR03A568,3634.274736,427.1630761,0.533222715
1381,GYKGPHA,Nepal_2018WS,3041060,IR86385-98-1-1-B,2986.656447,341.1743891,0.702214794
1382,GYKGPHA,Nepal_2018WS,3041133,IR86385-194-2-1-B,2730.787499,340.7418904,0.702969306
1383,GYKGPHA,Nepal_2018WS,1161410,IR74371-46-1-1,3322.354797,368.8261064,0.646270662
1384,GYKGPHA,Nepal_2018WS,1253957,IR04A429,4502.000867,395.3923973,0.595529971
1385,GYKGPHA,Nepal_2018WS,1161411,IR74371-54-1-1,3402.200317,363.6745917,0.656082961
1386,GYKGPHA,Nepal_2018WS,300718376,IR118172-B-56-2-1-3,4131.03553,375.1730841,0.641703193
1387,GYKGPHA,Nepal_2018WS,300100191,IR103780-B-B-6-2,3486.325478,423.5585362,0.540911039
1388,GYKGPHA,Nepal_2018WS,300134060,IR15T1473,3536.659283,432.4758528,0.521116418
1389,GYKGPHA,Nepal_2018WS,4339585,IR14L594,3860.311034,437.1518394,0.51452995
1390,GYKGPHA,Nepal_2018WS,3023573,IR11A306,4734.137059,406.119116,0.579705321
1391,GYKGPHA,Nepal_2018WS,2642849,IR09M120,4026.393402,416.1480151,0.556330129
1392,GYKGPHA,Nepal_2018WS,300719756,IR117821-B-23-1-1-3,3543.142981,406.1889553,0.582245841
1393,GYKGPHA,Nepal_2018WS,4274682,IR14L521,4105.247588,408.5880016,0.573409768
1394,GYKGPHA,Nepal_2018WS,300099866,IR103386-B-B-3-1,3473.035712,406.4210334,0.577247558
1395,GYKGPHA,Nepal_2018WS,3425923,IR12A173,4103.623521,429.3471274,0.527739736
1396,GYKGPHA,Nepal_2018WS,3638786,IR91648-B-289-B ,2993.074061,303.9563063,0.765126738
1397,GYKGPHA,Nepal_2018WS,3521099,BRRI dhan 55,3631.46228,344.0675852,0.40290646
1398,GYKGPHA,Nepal_2018WS,300437396,IR16F1079,3576.937319,414.7923872,0.562686725
1399,GYKGPHA,Nepal_2018WS,4228888,IR14N153,4133.768835,435.7257983,0.517655775
1400,GYKGPHA,Nepal_2018WS,300134004,IR15T1469,3676.162279,428.663857,0.529637174
1401,GYKGPHA,Nepal_2018WS,1873891,NSIC RC 186,3451.851193,434.8714958,0.507694115
1402,GYKGPHA,Nepal_2018WS,4194599,IR14F690,4168.394009,305.2949623,0.752596558
1403,GYKGPHA,Nepal_2018WS,300719024,IR118170-B-18-1-1-3,3850.151553,381.0008531,0.629761991
1404,GYKGPHA,Nepal_2018WS,300589996,IR108040-B-B-B-4-B-B,3771.15677,423.4295037,0.54459495
1405,GYKGPHA,Nepal_2018WS,4609623,IR15A4029,4289.018889,302.4048665,0.766280844
1406,GYKGPHA,Nepal_2018WS,3853540,IR91648-B-117-B-1-1,2950.39927,306.2796835,0.762955317
1407,GYKGPHA,Nepal_2018WS,300440051,IR96465-B-BGY 372-103,2205.980278,436.3905706,0.504248704
1408,GYKGPHA,Nepal_2018WS,4028465,IR14L261,3026.5897,428.5097429,0.529902899
1409,GYKGPHA,Nepal_2018WS,1192189,IR77080-B-34-3,4091.264052,376.564555,0.620493208
1410,GYKGPHA,Nepal_2018WS,1253989,IRRI 154,4319.498681,260.8773236,0.824050729
1411,GYKGPHA,Nepal_2018WS,4275818,IR14L545,3907.01079,413.8857788,0.56163128
1412,GYKGPHA,Nepal_2018WS,300100396,IR103802-B-B-2-3,4033.392175,408.5818105,0.574089946
1413,GYKGPHA,Nepal_2018WS,300100202,IR103782-B-B-1-1,3306.914328,407.8435008,0.57485713
1414,GYKGPHA,Nepal_2018WS,3592212,IR13N143,4089.176774,423.6023492,0.541828759
1415,GYKGPHA,Nepal_2018WS,300233098,IR16A1957,3882.458845,421.1762313,0.546208505
1416,GYKGPHA,Nepal_2018WS,300100422,IR103805-B-B-2-2,3621.413843,420.3950362,0.548125982
1417,GYKGPHA,Nepal_2018WS,2723508,IR84878-B-60-4-1,3896.618731,396.1914514,0.598990482
1418,GYKGPHA,Nepal_2018WS,4214820,IR99054-B-B-1,3245.676665,435.7295048,0.505749543
1419,GYKGPHA,Nepal_2018WS,300100153,IR103421-B-B-5-3,3785.768799,418.3904807,0.551927583
1420,GYKGPHA,Nepal_2018WS,3427099,IR12N240,3555.184516,437.7757203,0.509015677
1421,GYKGPHA,Nepal_2018WS,4019170,SALT TOL SIN THWE LATT,3599.464062,433.9032589,0.517663523
1422,GYKGPHA,Nepal_2018WS,3425772,IR12N165,3979.901649,426.096294,0.534864168
1423,GYKGPHA,Nepal_2018WS,707118,BRRI dhan 47,3386.706544,420.0512871,0.529289271
1424,GYKGPHA,Nepal_2018WS,1838118,NSIC 2016 RC 468,3462.946642,424.2146966,0.531527003
1425,GYKGPHA,Nepal_2018WS,3946140,IR14L156,3536.398243,435.6408689,0.514097238
1426,GYKGPHA,Nepal_2018WS,300589954,IR108034-B-B-B-5-B-B,3277.49962,407.4855722,0.57837119
1427,GYKGPHA,Nepal_2018WS,2147653,IR81023-B-116-1-2,3200.169022,409.3369078,0.564013387
1428,GYKGPHA,Nepal_2018WS,82290,RC 18,3716.237043,402.0378713,0.589894656
1429,GYKGPHA,Nepal_2018WS,300100230,IR103784-B-B-1-2,3609.643645,388.680864,0.614570207
1430,GYKGPHA,Nepal_2018WS,4229118,IR14A185,3921.44879,389.9459726,0.609901461
1431,GYKGPHA,Nepal_2018WS,300159488,IR15L1153,3962.663933,426.6791488,0.533590785
1432,GYKGPHA,Nepal_2018WS,3853388,IR91648-B-20-B-3-1,3016.663524,306.2552578,0.762993124
1433,GYKGPHA,Nepal_2018WS,300718760,IR118166-B-14-2-1-2,3991.701826,432.7354773,0.522442454
1434,GYKGPHA,Nepal_2018WS,300099955,IR103399-B-B-2-3,3176.381951,424.0734634,0.541970571
1435,GYKGPHA,Nepal_2018WS,4474307,IR15D120,3934.819353,438.3670782,0.511564785
1436,GYKGPHA,Nepal_2018WS,4689025,PR44517-10-2-1-B,3675.274072,437.182655,0.502447413
1437,GYKGPHA,Nepal_2018WS,300287234,IR100842-B-B RGA-B RGA-B RGA-9,4334.033925,406.4684213,0.580689178
1438,GYKGPHA,Nepal_2018WS,300719160,IR118172-B-2-3-1-4,4032.082508,374.6307404,0.642738339
1439,GYKGPHA,Nepal_2018WS,1201260,IR04A115,3262.11898,375.8357782,0.639017342
1440,GYKGPHA,Nepal_2018WS,300718959,IR118175-B-34-1-1-2,3926.819623,413.0202293,0.563584651
1441,GYKGPHA,Nepal_2018WS,1158937,CIHERANG,3646.891496,327.5074432,0.723155518
1442,GYKGPHA,Nepal_2018WS,300133971,IR15T1462,3563.428185,428.3478294,0.530303103
1443,GYKGPHA,Nepal_2018WS,3426973,IR12N231,3780.911626,433.7812545,0.517934731
1444,GYKGPHA,Nepal_2018WS,4688859,PR44420-36-4-3,3645.033375,433.9223593,0.493502111
1445,GYKGPHA,Nepal_2018WS,300719368,IR117826-B-6-1-1-3,3823.929578,332.1690676,0.720621541
1446,GYKGPHA,Nepal_2018WS,1111689,IR03A262,3849.628409,402.9848528,0.579843311
1447,GYKGPHA,Nepal_2018WS,3040955,IR86384-55-2-1-B,3647.46207,372.7193944,0.647000951
1448,GYKGPHA,Nepal_2018WS,300719618,IR117824-B-50-1-2-5,3601.218965,377.3840909,0.639328117
1449,GYKGPHA,Nepal_2018WS,300100331,IR103795-B-B-2-1,3672.304265,407.3757059,0.575982275
1450,GYKGPHA,Nepal_2018WS,300038124,IR100120-B-B-B-B-11,3892.684945,420.668922,0.546637975
1451,GYKGPHA,Nepal_2018WS,300100403,IR103803-B-B-2-1,2857.400402,406.0453053,0.578352813
1452,GYKGPHA,Nepal_2018WS,300045463,IR15L1419,3358.362478,431.9796974,0.521930591
1453,GYKGPHA,Nepal_2018WS,2488348,IR82635-B-B-75-2,3677.299854,378.1156073,0.634399174
1454,GYKGPHA,Nepal_2018WS,4689031,PR44522-15-5-2-B,4052.545818,437.69532,0.501279812
1455,GYKGPHA,Nepal_2018WS,300160232,IR15L1564,3354.807487,354.3891731,0.678392963
1456,GYKGPHA,Nepal_2018WS,300718957,IR118178-B-38-5-1-5,4117.542102,416.6666506,0.555223569
1457,GYKGPHA,Nepal_2018WS,3771609,IR92522-45-3-1-4,4288.96562,426.8127087,0.533298746
1458,GYKGPHA,Nepal_2018WS,3158718,IR11N313,4141.623889,431.1258099,0.524025294
1459,GYKGPHA,Nepal_2018WS,300589958,IR108048-B-B-B-6-B-B,3221.538921,394.1837281,0.605666326
1460,GYKGPHA,Nepal_2018WS,2972309,IR11A297,4795.893584,386.9125269,0.617577653
1461,GYKGPHA,Nepal_2018WS,300133075,IR15T1319,2700.151458,401.6029542,0.590625984
1462,GYKGPHA,Nepal_2018WS,300100388,IR103801-B-B-3-1,3707.290309,417.8709301,0.553345468
1463,GYKGPHA,Nepal_2018WS,4333583,IR97418-32-3-1-AJY 1-1,3503.253052,391.7202756,0.612049278
1464,GYKGPHA,Nepal_2018WS,300718893,IR117823-B-43-1-1-1,3665.002849,350.2946139,0.68924936
1465,GYKGPHA,Nepal_2018WS,300350880,IR108135-B-1-AJY 1-B-1,4397.059105,424.041187,0.539633787
1466,GYKGPHA,Nepal_2018WS,3946146,IR14L159,3395.553245,432.9579041,0.519937168
1467,GYKGPHA,Nepal_2018WS,4229236,IR93339:29-B-7-7-B-B-B-16,4170.421154,425.96674,0.54157981
1468,GYKGPHA,Nepal_2018WS,3592078,IR13N134,3839.297404,436.7319851,0.511665683
1469,GYKGPHA,Nepal_2018WS,4732011,IR127155-1-22,3049.994306,370.4391536,0.630699465
1470,GYKGPHA,Nepal_2018WS,2697451,IR10N134,4451.443367,423.9496266,0.543674912
1471,GYKGPHA,Nepal_2018WS,300718347,IR117823-B-38-3-2-3,3683.014194,350.582002,0.68873926
1472,GYKGPHA,Nepal_2018WS,300718661,IR117826-B-3-2-2-3,3915.362508,332.9923061,0.719235018
1473,GYKGPHA,Nepal_2018WS,300719790,IR118165-B-9-2-1-2,3868.213887,364.0113234,0.661867045
1474,GYKGPHA,Burundi - Irrigated_2018WS,1855984,IR06N188,4703.340404,438.26034,0.471781155
1475,GYKGPHA,Burundi - Irrigated_2018WS,3426973,IR12N231,5391.625149,441.7663294,0.47087767
1476,GYKGPHA,Burundi - Irrigated_2018WS,300589943,IR108043-B-B-B-6-B-B,5089.272654,409.6227315,0.548964434
1477,GYKGPHA,Burundi - Irrigated_2018WS,1253961,IR04A428,5640.90992,396.4748729,0.569604583
1478,GYKGPHA,Burundi - Irrigated_2018WS,1253957,IR04A429,5309.531653,403.6764795,0.553827096
1479,GYKGPHA,Burundi - Irrigated_2018WS,63333,IR68,5311.700838,424.2433911,0.506622613
1480,GYKGPHA,Burundi - Irrigated_2018WS,300437414,IR16F1097,5345.306539,428.9545142,0.505332623
1481,GYKGPHA,Burundi - Irrigated_2018WS,300718376,IR118172-B-56-2-1-3,4876.762057,383.6276114,0.603534053
1482,GYKGPHA,Burundi - Irrigated_2018WS,2697797,IR10N230,5128.432055,427.2635252,0.509246101
1483,GYKGPHA,Burundi - Irrigated_2018WS,2819750,NSIC 2016 RC 466,4838.86091,423.9340747,0.516775604
1484,GYKGPHA,Burundi - Irrigated_2018WS,300099877,IR103387-B-B-3-3,4985.053792,401.2377067,0.564440004
1485,GYKGPHA,Burundi - Irrigated_2018WS,2876274,IR86781-3-3-1-1,5090.596055,434.9069151,0.487181726
1486,GYKGPHA,Burundi - Irrigated_2018WS,3427008,IR12A282,5433.845455,438.1416767,0.479524851
1487,GYKGPHA,Burundi - Irrigated_2018WS,300160232,IR15L1564,4706.873573,362.6359036,0.6436204
1488,GYKGPHA,Burundi - Irrigated_2018WS,1384968,IR05N359,5234.004245,438.5456108,0.47125933
1489,GYKGPHA,Burundi - Irrigated_2018WS,300100114,IR103419-B-B-1-3,5366.389514,378.554551,0.613315162
1490,GYKGPHA,Burundi - Irrigated_2018WS,2487859,IR82589-B-B-84-3,4547.839562,383.8655115,0.599171106
1491,GYKGPHA,Burundi - Irrigated_2018WS,2697451,IR10N134,5065.347129,432.7475903,0.496821899
1492,GYKGPHA,Burundi - Irrigated_2018WS,300099976,IR103401-B-B-3-3,4869.873872,426.4386031,0.507444893
1493,GYKGPHA,Burundi - Irrigated_2018WS,300437378,IR16F1061,5509.862987,401.0428941,0.567927805
1494,GYKGPHA,Burundi - Irrigated_2018WS,300223874,IR16L1421,4859.677091,389.5492298,0.588679841
1495,GYKGPHA,Burundi - Irrigated_2018WS,2816318,IR10M210,4832.216406,424.2073871,0.516404241
1496,GYKGPHA,Burundi - Irrigated_2018WS,2309546,IR81412-B-B-82-1,4531.698186,415.9140113,0.524736378
1497,GYKGPHA,Burundi - Irrigated_2018WS,300589973,IR108042-B-B-B-4-B-B,5073.536998,435.9416275,0.48887676
1498,GYKGPHA,Burundi - Irrigated_2018WS,4140037,IR87959-6-2-3-1-2-BAY B-CMU 1,4900.50933,430.8204724,0.503702553
1499,GYKGPHA,Burundi - Irrigated_2018WS,300719160,IR118172-B-2-3-1-4,4938.861696,383.6612475,0.603464527
1500,GYKGPHA,Burundi - Irrigated_2018WS,2969190,IR86857-101-2-1-3,4142.86563,441.8965636,0.470798772
1501,GYKGPHA,Burundi - Irrigated_2018WS,2318925,IR82077-B-B-71-1,4260.589433,429.5497025,0.49300541
1502,GYKGPHA,Burundi - Irrigated_2018WS,300719790,IR118165-B-9-2-1-2,4844.672983,375.5889787,0.619030703
1503,GYKGPHA,Burundi - Irrigated_2018WS,3154372,IR87707-446-B-B-B,4819.494588,315.9675757,0.733210342
1504,GYKGPHA,Burundi - Irrigated_2018WS,4028089,IR14L245,4949.938469,420.6992445,0.522315367
1505,GYKGPHA,Burundi - Irrigated_2018WS,4688859,PR44420-36-4-3,5280.463929,441.4192554,0.445294192
1506,GYKGPHA,Burundi - Irrigated_2018WS,2696701,IR10N271,5219.792915,443.9647338,0.466642184
1507,GYKGPHA,Burundi - Irrigated_2018WS,300644467,IR108963:6-1-1-3,5127.007007,362.4981234,0.29858837
1508,GYKGPHA,Burundi - Irrigated_2018WS,300099883,IR103388-B-B-2-3,4289.08959,398.7702569,0.569780568
1509,GYKGPHA,Burundi - Irrigated_2018WS,300718760,IR118166-B-14-2-1-2,4700.336275,439.8487129,0.47785161
1510,GYKGPHA,Burundi - Irrigated_2018WS,300159916,IR15L1504,4897.161338,331.931991,0.701413988
1511,GYKGPHA,Burundi - Irrigated_2018WS,300224366,IR16L1478,4801.597789,428.0901731,0.503416178
1512,GYKGPHA,Burundi - Irrigated_2018WS,300293456,IR99993-B-B RGA-B RGA-B RGA-1,5016.221261,399.5003718,0.569238664
1513,GYKGPHA,Burundi - Irrigated_2018WS,300099866,IR103386-B-B-3-1,4773.152594,416.117775,0.530999946
1514,GYKGPHA,Burundi - Irrigated_2018WS,3519926,IR12L321,4812.839796,424.0372351,0.513499033
1515,GYKGPHA,Burundi - Irrigated_2018WS,4275465,IR14L362,4798.530663,411.8544286,0.540334745
1516,GYKGPHA,Burundi - Irrigated_2018WS,1161409,IR74371-70-1-1,4437.577733,379.5036618,0.603661466
1517,GYKGPHA,Burundi - Irrigated_2018WS,300134004,IR15T1469,4692.922525,436.7146611,0.483344111
1518,GYKGPHA,Burundi - Irrigated_2018WS,300100036,IR103410-B-B-2-3,5499.406382,433.3739687,0.491383123
1519,GYKGPHA,Burundi - Irrigated_2018WS,4229178,IR14A216,4412.23748,429.6331439,0.492556358
1520,GYKGPHA,Burundi - Irrigated_2018WS,4443835,IR15L1008,4307.501775,421.6730723,0.519168805
1521,GYKGPHA,Burundi - Irrigated_2018WS,4689025,PR44517-10-2-1-B,4851.739269,445.4040519,0.453452322
1522,GYKGPHA,Burundi - Irrigated_2018WS,2652454,IR83383-B-B-129-4,4793.846646,330.091306,0.700777433
1523,GYKGPHA,Burundi - Irrigated_2018WS,2847870,Ciherang-Sub1,5394.94618,299.187054,0.754394745
1524,GYKGPHA,Burundi - Irrigated_2018WS,3659123,IR13N115,4873.472141,435.0203857,0.487144154
1525,GYKGPHA,Burundi - Irrigated_2018WS,300440051,IR96465-B-BGY 372-103,4421.692567,444.4477085,0.455796828
1526,GYKGPHA,Burundi - Irrigated_2018WS,300100403,IR103803-B-B-2-1,5007.99954,413.3580942,0.537555418
1527,GYKGPHA,Burundi - Irrigated_2018WS,300294018,IR100097-B-B RGA-B RGA-8,4393.254458,404.0653781,0.553419312
1528,GYKGPHA,Burundi - Irrigated_2018WS,300350942,IR108289-B-AJY 1-2-B-1,5470.682579,441.6083709,0.474384653
1529,GYKGPHA,Burundi - Irrigated_2018WS,4289449,IR15M1289,5533.475543,443.0866763,0.463982284
1530,GYKGPHA,Burundi - Irrigated_2018WS,2434116,OM4900,5328.431202,416.2695063,0.475087159
1531,GYKGPHA,Burundi - Irrigated_2018WS,3088465,IR10F559,5108.643024,420.1421985,0.522713744
1532,GYKGPHA,Burundi - Irrigated_2018WS,3946146,IR14L159,4440.750371,441.5268891,0.471642792
1533,GYKGPHA,Burundi - Irrigated_2018WS,4609098,IR122310:7-2-2,5119.732056,424.5540576,0.512487037
1534,GYKGPHA,Burundi - Irrigated_2018WS,300100073,IR103414-B-B-6-1,5621.552796,440.2502685,0.474669161
1535,GYKGPHA,Burundi - Irrigated_2018WS,300038124,IR100120-B-B-B-B-11,4983.305442,429.0506574,0.500899494
1536,GYKGPHA,Burundi - Irrigated_2018WS,300100191,IR103780-B-B-6-2,4636.062393,430.1730288,0.498855566
1537,GYKGPHA,Burundi - Irrigated_2018WS,4395302,IR15A1410,5036.47647,394.2399934,0.561005514
1538,GYKGPHA,Burundi - Irrigated_2018WS,3427099,IR12N240,4359.579184,446.3777156,0.459773509
1539,GYKGPHA,Burundi - Irrigated_2018WS,300589926,IR108038-B-B-B-2-B-B,5537.28923,423.8097374,0.517401786
1540,GYKGPHA,Burundi - Irrigated_2018WS,300100227,IR103783-B-B-6-2,5116.508775,393.8090267,0.581685594
1541,GYKGPHA,Burundi - Irrigated_2018WS,3023573,IR11A306,5210.806223,412.8100003,0.540427504
1542,GYKGPHA,Burundi - Irrigated_2018WS,3945606,IR14L144,4521.105407,424.7622293,0.511292758
1543,GYKGPHA,Burundi - Irrigated_2018WS,3041042,IR86385-84-1-1-B,4910.254398,348.339236,0.671480127
1544,GYKGPHA,Burundi - Irrigated_2018WS,300719368,IR117826-B-6-1-1-3,4819.428928,343.1720382,0.684423312
1545,GYKGPHA,Burundi - Irrigated_2018WS,3425772,IR12N165,5769.160538,434.9236008,0.487142376
1546,GYKGPHA,Burundi - Irrigated_2018WS,2972722,IR11A341,5000.423943,416.2586272,0.531722467
1547,GYKGPHA,Burundi - Irrigated_2018WS,1604378,IR80411-B-49-1,4720.868449,407.4862478,0.50438097
1548,GYKGPHA,Burundi - Irrigated_2018WS,300099901,IR103390-B-B-2-3,5408.664985,439.9426364,0.476276931
1549,GYKGPHA,Burundi - Irrigated_2018WS,2159583,IR64-SUB1,5036.175731,296.649735,0.757727272
1550,GYKGPHA,Burundi - Irrigated_2018WS,300718527,IR117820-B-46-3-1-4,4711.923698,416.2566938,0.535705428
1551,GYKGPHA,Burundi - Irrigated_2018WS,4274682,IR14L521,5157.838637,414.6902412,0.534956152
1552,GYKGPHA,Burundi - Irrigated_2018WS,300719756,IR117821-B-23-1-1-3,4809.228564,416.2726045,0.535669934
1553,GYKGPHA,Burundi - Irrigated_2018WS,3041160,IR86385-276-2-2-B,4698.883641,348.1294491,0.671875709
1554,GYKGPHA,Burundi - Irrigated_2018WS,3272808,IR12N135,5806.762374,447.618485,0.456766064
1555,GYKGPHA,Burundi - Irrigated_2018WS,2158489,IR79971-B-191-B-B,4444.674037,409.6377315,0.537704537
1556,GYKGPHA,Burundi - Irrigated_2018WS,3806873,IR13A515,4977.905133,419.0642667,0.524895383
1557,GYKGPHA,Burundi - Irrigated_2018WS,300296708,IR108005-B-B RGA-B RGA-1,4164.901556,422.8079785,0.507500182
1558,GYKGPHA,Burundi - Irrigated_2018WS,3592212,IR13N143,5275.975593,430.8615891,0.498358743
1559,GYKGPHA,Burundi - Irrigated_2018WS,4228927,IR14A150,5345.748826,397.6482407,0.572777132
1560,GYKGPHA,Burundi - Irrigated_2018WS,300718959,IR118175-B-34-1-1-2,4652.043461,420.0521376,0.522283379
1561,GYKGPHA,Burundi - Irrigated_2018WS,300437498,IR16F1181,5020.073051,435.5523161,0.48991698
1562,GYKGPHA,Burundi - Irrigated_2018WS,300172497,IR101840-1-1-11-2-1,5130.950117,385.4161338,0.602990117
1563,GYKGPHA,Burundi - Irrigated_2018WS,300125440,IR15T1303,4836.295883,434.0959193,0.493415839
1564,GYKGPHA,Burundi - Irrigated_2018WS,300719317,IR118174-B-1-1-1-2,4740.967164,424.8101442,0.510877079
1565,GYKGPHA,Burundi - Irrigated_2018WS,300133075,IR15T1319,4840.846272,417.8314267,0.531040581
1566,GYKGPHA,Burundi - Irrigated_2018WS,300133147,IR15T1330,5164.432899,432.8459922,0.492283208
1567,GYKGPHA,Burundi - Irrigated_2018WS,300162945,IR13F474,5695.371763,439.129825,0.482051593
1568,GYKGPHA,Burundi - Irrigated_2018WS,3492858,IR12M112,4922.961273,415.0528552,0.537020292
1569,GYKGPHA,Burundi - Irrigated_2018WS,3592657,IR13N152,4834.352354,442.777176,0.46872567
1570,GYKGPHA,Burundi - Irrigated_2018WS,4193129,IR14F717,4975.576819,310.3851613,0.729370617
1571,GYKGPHA,Burundi - Irrigated_2018WS,300437331,IR16F1014,4626.772488,420.5450797,0.524526781
1572,GYKGPHA,Burundi - Irrigated_2018WS,2472088,IR09A220,5068.674523,411.0838085,0.543122124
1573,GYKGPHA,Burundi - Irrigated_2018WS,4228888,IR14N153,4982.949119,443.5508336,0.471038678
1574,GYKGPHA,Burundi - Irrigated_2018WS,300133165,IR15T1476,5393.155333,434.807178,0.494062738
1575,GYKGPHA,Burundi - Irrigated_2018WS,3426240,IR12A229,5358.832947,423.6900385,0.513293246
1576,GYKGPHA,Burundi - Irrigated_2018WS,300100202,IR103782-B-B-1-1,4715.089327,412.526869,0.53968103
1577,GYKGPHA,Burundi - Irrigated_2018WS,4453593,IR100632-37-AJY 3-CMU 1,4935.071153,388.380626,0.587978049
